,118267,118269,118273,118278,118494,118510,118527,118533,118537,118539,118559,118588,118675,118762,118868,118979,119333,119436,119517,119556,119711,120465,120468,130861,134923
118267,1.0,0.8117923808826696,0.796326902194013,0.8772826855471856,0.8334821050300093,0.8677113710587646,0.7696936385270231,0.8579607406709855,0.2012094727133564,0.8566054289503696,0.3407939964954338,0.7989165191754988,0.843704265126777,0.8146621600742047,0.7361026584835373,0.8563850152191316,0.7329414063487378,0.8261271679733815,0.02458034329045231,0.8429578655558112,0.7870373780156997,0.7143363824101306,0.7155052978493779,0.21121914778757156,-0.014583045469515431
118269,0.8117923808826696,1.0,0.9183586427519701,0.9055299743565148,0.8731115388903257,0.9165850856096741,0.8513423329926195,0.8444907287830464,0.4033751991801106,0.8810146047802382,0.4671596280316087,0.8540162505802136,0.8449066100126054,0.741639027677577,0.8838790569377075,0.7657210158620668,0.8566636499577075,0.9295086468106788,0.10501713351225292,0.7529516298702241,0.8177624317089696,0.9403550835197215,0.89530035473851,0.2768370656606634,0.01428548035193274
118273,0.796326902194013,0.9183586427519701,1.0,0.8929193295994717,0.8643990823339992,0.8939896595811909,0.8234966472456393,0.8780626848718991,0.3101080470642763,0.8675196424624239,0.4038085995460196,0.8466919962213556,0.80553281380603,0.7511970771198232,0.8558109133248055,0.7538032727371651,0.8331338345389375,0.9006171268188714,0.04713831388623661,0.7895570188686193,0.8520673037843698,0.9055617245502993,0.8752561786076014,0.23488981528943584,-0.006585697083506134
118278,0.8772826855471856,0.9055299743565148,0.8929193295994717,1.0,0.9251851586626646,0.9262670850009326,0.8600648362518051,0.9326298901581198,0.32409759648567876,0.9019092014265093,0.3686908052142362,0.8535105700755274,0.8904344091814893,0.8647524624415873,0.8316415058125907,0.8756223515531932,0.8169728741598273,0.9397817319352844,0.0556355569539978,0.882448858067054,0.8776017510259855,0.8513758286688003,0.8584044441903097,0.24564460090396714,-0.00038629012767460067
118494,0.8334821050300093,0.8731115388903257,0.8643990823339992,0.9251851586626646,1.0,0.9190257797771407,0.9326687179746422,0.915340380659322,0.2944994144375048,0.9119360479261764,0.41843773605725443,0.863236866083231,0.8796579984928696,0.8417556338461023,0.8401421005408879,0.8721016116940401,0.8358753214307074,0.912493237205428,0.08019181330511192,0.86865866953521,0.8425702910828204,0.8234564192714001,0.8245988312376046,0.25918050160154404,0.02238378697050426
118510,0.8677113710587646,0.9165850856096741,0.8939896595811909,0.9262670850009326,0.9190257797771407,1.0,0.8659256445586683,0.9236184956348095,0.33443319221967227,0.9487251700922172,0.41963531553359185,0.8956978853362587,0.8984442468206353,0.8332166080125729,0.8694141298941969,0.8684926945584989,0.8630865282949763,0.9303235780362362,0.07182133799244214,0.8636968111245588,0.8524096671433882,0.8635238318727534,0.8524751774885942,0.25135290595477217,-0.004603370115388543
118527,0.7696936385270231,0.8513423329926195,0.8234966472456393,0.8600648362518051,0.9326687179746422,0.8659256445586683,1.0,0.8472086539946225,0.3763358829992033,0.8577638487152164,0.610567947912544,0.8130231182277401,0.8260176138221991,0.7704631238627258,0.8022505243598638,0.797368773028664,0.7930222671205555,0.8632665373517212,0.20501798676062488,0.784863213080943,0.7877354295271985,0.8004621710328622,0.7910964093333355,0.38145886222290315,0.06670873009459519
118533,0.8579607406709855,0.8444907287830464,0.8780626848718991,0.9326298901581198,0.915340380659322,0.9236184956348095,0.8472086539946225,1.0,0.2606073883114373,0.9103864704464506,0.37612892559741734,0.8386486250434851,0.8509591510657012,0.8774609314182986,0.8054210270713992,0.8503483188257429,0.7971039422582747,0.8959076522141223,0.05783789778916206,0.9062025831532868,0.8738638432202576,0.8063451700366182,0.8385691666188606,0.2316446371365367,0.009949608429487639
118537,0.2012094727133564,0.4033751991801106,0.3101080470642763,0.32409759648567876,0.2944994144375048,0.33443319221967227,0.3763358829992033,0.2606073883114373,1.0,0.2897132414401314,0.32964738145414646,0.21416368891180818,0.2541422452910393,0.20660337609036644,0.21740624683557294,0.18412413671942246,0.22030355646355876,0.3760155412294141,0.2621915922107059,0.21312438126972758,0.2936700152548432,0.37547029002145027,0.3603871858508832,0.35176988677279025,0.4073355984676783
118539,0.8566054289503696,0.8810146047802382,0.8675196424624239,0.9019092014265093,0.9119360479261764,0.9487251700922172,0.8577638487152164,0.9103864704464506,0.2897132414401314,1.0,0.3864192962196845,0.8807504566196804,0.8774437599635461,0.8219589566297902,0.8692895854072693,0.861111704205451,0.8652091327294569,0.8932061851486154,0.0232990742350592,0.8408899759992712,0.8068183806394359,0.8353316191864629,0.8367758052790439,0.21874403480764582,0.006791521101214064
118559,0.3407939964954338,0.4671596280316087,0.4038085995460196,0.3686908052142362,0.41843773605725443,0.41963531553359185,0.610567947912544,0.37612892559741734,0.32964738145414646,0.3864192962196845,1.0,0.3499903207604944,0.3920243158149348,0.3761774923249368,0.3677845448310901,0.33805611135571023,0.35259841336383063,0.41533633583475266,0.5699093546300987,0.3415141455684739,0.3720217022866577,0.4278636021688556,0.39287972523641707,0.4970233119097654,0.07980028113075113
118588,0.7989165191754988,0.8540162505802136,0.8466919962213556,0.8535105700755274,0.863236866083231,0.8956978853362587,0.8130231182277401,0.8386486250434851,0.21416368891180818,0.8807504566196804,0.3499903207604944,1.0,0.861479060646911,0.7557709268690016,0.9273630633741561,0.8444651979924866,0.930223144417291,0.8647251998625372,0.033704202826869034,0.7916023653942019,0.7333012645420963,0.7954574872743568,0.7897908421125248,0.21006836194207698,-0.026302128226105184
118675,0.843704265126777,0.8449066100126054,0.80553281380603,0.8904344091814893,0.8796579984928696,0.8984442468206353,0.8260176138221991,0.8509591510657012,0.2541422452910393,0.8774437599635461,0.3920243158149348,0.861479060646911,1.0,0.8342247077181564,0.8068813002884069,0.9102533548862072,0.804378010901044,0.8744157036611252,0.028440333984743552,0.8228756114236035,0.7982473593840647,0.7575896173871687,0.753454519924543,0.23543751192764192,-0.0247120289421444
118762,0.8146621600742047,0.741639027677577,0.7511970771198232,0.8647524624415873,0.8417556338461023,0.8332166080125729,0.7704631238627258,0.8774609314182986,0.20660337609036644,0.8219589566297902,0.3761774923249368,0.7557709268690016,0.8342247077181564,1.0,0.6992757314743774,0.8859490719193082,0.6941190702319661,0.8132490343673081,0.04543112020938702,0.9199047216996562,0.7965635278922167,0.6901937901525628,0.7284965678324116,0.21845199644211427,0.004454378453176387
118868,0.7361026584835373,0.8838790569377075,0.8558109133248055,0.8316415058125907,0.8401421005408879,0.8694141298941969,0.8022505243598638,0.8054210270713992,0.21740624683557294,0.8692895854072693,0.3677845448310901,0.9273630633741561,0.8068813002884069,0.6992757314743774,1.0,0.7705779962685864,0.9770789585473504,0.8560094663121659,0.015475886442072399,0.7224042742757101,0.720055281865952,0.8553308599708295,0.8289663766235862,0.22227005011771997,-0.008606464365261699
118979,0.8563850152191316,0.7657210158620668,0.7538032727371651,0.8756223515531932,0.8721016116940401,0.8684926945584989,0.797368773028664,0.8503483188257429,0.18412413671942246,0.861111704205451,0.33805611135571023,0.8444651979924866,0.9102533548862072,0.8859490719193082,0.7705779962685864,1.0,0.7774123032021911,0.8223055325829892,0.008143803884245474,0.8763168844085016,0.7958121799222062,0.673116597891072,0.6997287426270627,0.1847309766872694,-0.015001152850381016
119333,0.7329414063487378,0.8566636499577075,0.8331338345389375,0.8169728741598273,0.8358753214307074,0.8630865282949763,0.7930222671205555,0.7971039422582747,0.22030355646355876,0.8652091327294569,0.35259841336383063,0.930223144417291,0.804378010901044,0.6941190702319661,0.9770789585473504,0.7774123032021911,1.0,0.8475079579215148,0.009041908934536557,0.7168472466836637,0.7023922549688536,0.8177126131369212,0.7857796325715186,0.2209840046043498,0.018554577006670587
119436,0.8261271679733815,0.9295086468106788,0.9006171268188714,0.9397817319352844,0.912493237205428,0.9303235780362362,0.8632665373517212,0.8959076522141223,0.3760155412294141,0.8932061851486154,0.41533633583475266,0.8647251998625372,0.8744157036611252,0.8132490343673081,0.8560094663121659,0.8223055325829892,0.8475079579215148,1.0,0.08481485876623998,0.8265072896006166,0.8500764488441749,0.9047812806643629,0.8856801853311577,0.2592661482138242,0.026829156941051834
119517,0.02458034329045231,0.10501713351225292,0.04713831388623661,0.0556355569539978,0.08019181330511192,0.07182133799244214,0.20501798676062488,0.05783789778916206,0.2621915922107059,0.0232990742350592,0.5699093546300987,0.033704202826869034,0.028440333984743552,0.04543112020938702,0.015475886442072399,0.008143803884245474,0.009041908934536557,0.08481485876623998,1.0,0.03537316360194368,0.08916789869157118,0.0614379227689376,0.05146336107155676,0.6006709518532817,0.035274908108468596
119556,0.8429578655558112,0.7529516298702241,0.7895570188686193,0.882448858067054,0.86865866953521,0.8636968111245588,0.784863213080943,0.9062025831532868,0.21312438126972758,0.8408899759992712,0.3415141455684739,0.7916023653942019,0.8228756114236035,0.9199047216996562,0.7224042742757101,0.8763168844085016,0.7168472466836637,0.8265072896006166,0.03537316360194368,1.0,0.8461411953372473,0.7064879673188885,0.7534424435366776,0.2057019868635878,-0.01698739740109755
119711,0.7870373780156997,0.8177624317089696,0.8520673037843698,0.8776017510259855,0.8425702910828204,0.8524096671433882,0.7877354295271985,0.8738638432202576,0.2936700152548432,0.8068183806394359,0.3720217022866577,0.7333012645420963,0.7982473593840647,0.7965635278922167,0.720055281865952,0.7958121799222062,0.7023922549688536,0.8500764488441749,0.08916789869157118,0.8461411953372473,1.0,0.7921101044018849,0.8059756845570624,0.2758523746331038,0.007682390004025668
120465,0.7143363824101306,0.9403550835197215,0.9055617245502993,0.8513758286688003,0.8234564192714001,0.8635238318727534,0.8004621710328622,0.8063451700366182,0.37547029002145027,0.8353316191864629,0.4278636021688556,0.7954574872743568,0.7575896173871687,0.6901937901525628,0.8553308599708295,0.673116597891072,0.8177126131369212,0.9047812806643629,0.0614379227689376,0.7064879673188885,0.7921101044018849,1.0,0.9483443527146403,0.23572665284121,0.0006982663713351074
120468,0.7155052978493779,0.89530035473851,0.8752561786076014,0.8584044441903097,0.8245988312376046,0.8524751774885942,0.7910964093333355,0.8385691666188606,0.3603871858508832,0.8367758052790439,0.39287972523641707,0.7897908421125248,0.753454519924543,0.7284965678324116,0.8289663766235862,0.6997287426270627,0.7857796325715186,0.8856801853311577,0.05146336107155676,0.7534424435366776,0.8059756845570624,0.9483443527146403,1.0,0.2284075600579401,-0.008280012660396628
130861,0.21121914778757156,0.2768370656606634,0.23488981528943584,0.24564460090396714,0.25918050160154404,0.25135290595477217,0.38145886222290315,0.2316446371365367,0.35176988677279025,0.21874403480764582,0.4970233119097654,0.21006836194207698,0.23543751192764192,0.21845199644211427,0.22227005011771997,0.1847309766872694,0.2209840046043498,0.2592661482138242,0.6006709518532817,0.2057019868635878,0.2758523746331038,0.23572665284121,0.2284075600579401,1.0,0.1656824776490108
134923,-0.014583045469515431,0.01428548035193274,-0.006585697083506134,-0.00038629012767460067,0.02238378697050426,-0.004603370115388543,0.06670873009459519,0.009949608429487639,0.4073355984676783,0.006791521101214064,0.07980028113075113,-0.026302128226105184,-0.0247120289421444,0.004454378453176387,-0.008606464365261699,-0.015001152850381016,0.018554577006670587,0.026829156941051834,0.035274908108468596,-0.01698739740109755,0.007682390004025668,0.0006982663713351074,-0.008280012660396628,0.1656824776490108,1.0
